username,rating,comments,label
t*****n,5,"Màu sắc:den
Đúng với mô tả:đúng mô tả

Áo cản gió tốt, ấm. Rất hài lòng về sản phẩm của Yody",1
mylinh2299,5,"Chất liệu:3c choosng nuowcs choongs gios
Màu sắc:đen
Đúng với mô tả:đúng

Chất lươmgj tốt nmmmm",1
maixuan1611,5,"Màu sắc:đen
Đúng với mô tả:đúng với mô tả
Chất liệu:gió có lớp lót

Áo chuẩn..mình mua liền lúc 2 chiếc áo luôn..mua trên live được nhiều ưu đãi hơn so với mua trực tiếp tại cửa hàng..hình ảnh và video chỉ mang tính chất nhận xu",1
bebo2016bebo,5,"(TB) UU DAI KHUNG chi voi 10.000d/ngay, Quy khach co ngay 8GB data/ngay de truy cap mang, MIEN PHI cac cuoc goi noi mang <10 phut, 5 phut/ngay goi ngoai mang va tat ca cac tin nhan noi mang cung 1 tai khoan VIP nhaccuatui. Soan DK NH gui 999 de dang ky. Chi ap dung cho thue bao nhan duoc tin nhan va dang ky truoc ngay 31/12/2023. Chi tiet lien he 9090. Tran trong cam on!",-1
h*****1,5,"Áo dày dặn lắm, lên form quá ưng luon, so với giá phải trả thì quá là ok",1
h10041301,5,"Màu sắc:ok
Chất liệu:ok
Đúng với mô tả:ok

Note: Để thuận tiện cho lịch khám sức khỏe đúng kế hoạch, anh/chị trưởng bộ phận tập gửi danh sách của bộ phận mình khám từng đợt về cho bộ phận Nhân sự  muộn nhất 12h ngày 15/12/2023, cụ thể:",-1
c*****k,5,"Màu sắc:đen
Đúng với mô tả:áo đẹp vải mềm
Chất liệu:áo gió

Săn dk áo giá re và đẹp ra ngoài cửa hàng giá 499k đo",1
y*****y,5,"Chất liệu:gió
Đúng với mô tả:đúng với mô tả
Màu sắc:tím than

Đã mua nhiều lần. Ko có gì để chê.
10 điểm ko có nhưng",1
b*****7,5,"Chất liệu:tốt
Đúng với mô tả:hàng quá đẹp
Màu sắc:đúng như mô tả

Áo nhận được đẹp quá. Mình mua trên live nên giá rẻ ạ. Nếu có nhu cầu sẽ ủng hộ tiếp ạ",1
t*****7,5,"Chất liệu:vải dù poly
Màu sắc:đen
Đúng với mô tả:giống mô tả

Áo khoác ổn, lên form đẹp. Nhưng chất vải này mặc sẽ có hơi nóng.",1
kimdungggg051096,5,"Chất liệu:áo khoác gió
Màu sắc:xanh than
Đúng với mô tả:chống mưa,chống gió,chống bụi

Sản phẩm nhận về rất ưng ý, cầm nặng tay, hàng chuẩn xịn xò, sẽ ủng hộpl shop tiếp",1
b*****9,5,Áo chất đẹp. Shop giao hàng nhanh. Sẽ ủng hộ shop thêm,1
d*****n,5,"Màu sắc:xám
Đúng với mô tả:đúng

Áo khoác đẹp lắm ạ. Mua mấy cái rồi. Shop hỗ trợ mình rất nhiệt tình. Cảm ơn shop. Hình ảnh và video nhận xu ạ",1
buiphuong121284,5,"Chất liệu:chong tham nuoc
Màu sắc:xanh than
Đúng với mô tả:đúng

Khoảnh khắc tôi mua ổ bánh mì 25k và ly cafe 39k
Tôi bỗng thấy mình sang hẳn 🥰
😂😂😂
Lâu quá k ăn sáng nay thấy lạ lẫm 🤪",-1
n*****y,5,"Màu sắc:đúng mô tả
Đúng với mô tả:đúng

Giao hàng nhanh, shop trả lời nhiệt tình. Mua online uy tín. Sale nên giảm được chút. Nên mua nhé mn!( 1m72,65kg- sizeL) mặc vừa vặn.👍",1
777777t,5,"Màu sắc:đen

Hàng của yody thì bao chất lượng nhé nm...đã mua nhiều lần",1
n*****2,5,Shop giao hàng nhanh đóng gói cẩn thận mua hàng bên yody nhiều lần lên rất ưng ý hộ hà ảnh mang tính chất nhận xu,1
luhung111984,5,"Chất liệu:vãi
Màu sắc:nghi
Đúng với mô tả:Đúng

Hình ảnh mang tính chất nhận xu ly khoảng thời gian dài hơn hay ngày dài hơn hay ngày dài hơn hay ngày dài hơn hay ngày dài hơn",1
t*****9,5,"Chất liệu:áo gió
Màu sắc:tím than
Đúng với mô tả:đúng

Áo chất lượng, săn sale nên giá cx ổn
Ảnh và video chỉ mang tính chất nhận xu",1
mphmth701,5,Sản phẩm đẹp từng đường kim mũi chỉ… Lên dáng rất đẹp giao hàng nhanh gói hàng cẩn thận rất hài lòng,1
fxwq2fvr5i,5,"Áo này mình mua lần t2 rồi. Áo mang vừa vặn, chất liệu chống thấm nước. Mang thích hợp mùa thu đông. Săn sale còn gần 360k. Quá hợp lý để mua",1
linhchi1235gdhehjebd,5,"Chất liệu:tốt
Đúng với mô tả:đúng
Màu sắc:nâu

🥰Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.",1
n*****8,5,"Hàng đẹp, chất lượng. Giao hàng và tư vấn nhiệt tình. Ủng hộ shop",1
t*****7,5,"Đúng với mô tả:đúng với mô tả
Màu sắc:màu nâu tây

Áo đẹp vừa. Mặc okla. Hình ảnh chỉ mang tính chất minh họa 😊😊",1
dox9lbayzi,5,"Màu sắc:đen
Đúng với mô tả:đúng

Hàng yody thì miễn chê ạ. Mua nhiều lần lắm rồi. Rất là hài lòng, từ bên cửa hàng qua bên shoppe cũng vậy. Đánh giá 5 sao. Rất nên mua nha mọi người.
Hình ảnh không liên quan đến nội dung.",1
ngocthuy_1507,5,"Chất liệu:vải
Màu sắc:đem đậm
Đúng với mô tả:đúng

Sản phẩm tốt, đóng gói ổn, giao hàng nhanh, shipper nhiệt tình",1
h*****9,5,Giao hàng siêu nhanh. Đặt hôm trước hôm sau đã có. Mẹ mình rất ưng áo ạ,1
thuhoang091,5,Đã mua rất rất nhiều sản phẩm của yody rồi ạ. Chất lượng tốt và săn đc giá rốt.,1
t*****1,5,"Áo đẹp lắm mn ạ, mình thích loại này hơn là loại 1 vạch sau lưng, săn sale giá mềm, mua mẫu này mặc được cả trời se lạnh và lạnh tầm 22 độ cũng oke. Mn muốn mặc thoải mái thì mua lớn hơn 1 size cũng được",1
ngoc_tram2008,5,"Shop tư vấn nhiệt tình, bạn mình cao 1m67, 80kg mặc 3XL như trên ảnh ạ, áo đẹp, chất lượng tốt",1
hiennguyen3366,5,"Màu sắc:OK
Chất liệu:OK
Đúng với mô tả:đúng mô tả

Shop đóng gói rất cẩn thận, giao đúng mẫu đúng màu, có hơi rộng xíu",1
buiphuong121284,5,"Đúng với mô tả:đúng
Màu sắc:đỏ
Chất liệu:polyeste

san pham tot, mua luc chua lanh nen chua mac ko biet mac co truot nuoc ko, co can gio nhu mo ta ko, tin tuong hang vn gia ca binh dan nen mua dung.",1
linklight.vn,5,"Mẫu mã ok
Mặc vừa vặn
Đúng như mô tả
Xứng đáng dc 5 sao",1
d*****2,5,"Chất liệu:gio
Màu sắc:đen
Đúng với mô tả:chuẩn

Áo chất đẹp chuẩn như mô tả mình mua cho chồng mặc rất ưng, giá ưu đãi hơn tại cửa hàng. 
Mọi người canh để được giá tốt nhé.",1
sumisony,5,"Đúng với mô tả:ok
Chất liệu:ok
Màu sắc:ok

Hàng đẹp chất lượng mình mua áo này là áo thứ ba rồi rát đẹp tư vấn nhiệt tình áo dày dặn ko biết trượt nước ko chứ thấy cản gió thì rất ok sẽ ủng hộ shop nên mua nha mọi người",1
idngthchn,5,"Chất liệu:Chuaan
Đúng với mô tả:Đúng
Màu sắc:Nâu

Sản phẩm quá chất lượng, Shop làm việc nhanh gọn lẹ. Tặng shop 10 điểm 
Khi nhận sản phẩm thì quá vui vì rất đúng và giống như shop đã quảng cáo.",1
quyet_pv,5,"Giá quá tốt so với mức độ hoàn thiện của sản phẩm.
Đường kim mũi chỉ rất chắc chắn, không thấy chỉ thừa. Không bị co rúm đường may. Không bị xoắn vỏ đỗ. Chất liệu vải cũng tốt, khóa kéo mượt.",1
t*****1,5,"Chất liệu:okiiii
Màu sắc:okiiii
Đúng với mô tả:okiiii

Learn Basic Phrases: Before traveling, learning a few key phrases in the local language can help with communication and show respect for the culture",1
htnngoc92,5,"Lên hình nhìn màu ko đúng lắm, ngoài chuẩn màu tím than nha, mặc thích lắm nên quay lại mua lần 2 í",1
dothikimanh2507,5,chất ổn áp đẹp mua lần thứ hai rồi chất dày dặn ha hí ha hì qua ai ni,1
tamwinnie0712,5,"Chất liệu:ko biet
Màu sắc:xanh
Đúng với mô tả:dung

Áo dày mặc hơi nong,Shop giao hàng nhanh, đóng gói hàng cẩn thận, shop nhiệt tình hỗ trợ, shipper thân thiện, sản phẩm đúng hình chất lượng tốt giá phải chăng",1
tiendat397979,5,"Giao hàng nhanh
Chất lượng sp tuyệt vời
Sẽ tiếp tục ủng hộ lần sau",1
thunguyenle2002,5,"Mình thấy áo cũng ổn đi mưa nhẹ thì vẫn thấy ướt chống nước ko phải là quá tốt. Mình thích màu này nên mua bên nam nhưng nó rộng quá. Giá thì ổn hơn ở của hàng. Thích thì vẫn nên thử nha mn, giao hàng cực kỳ nhanh",1
lantoi,5,"Chưa thử chưa biết có vừa k?
Chưa dùng chưa biết có bền k.
Thời gian Shop chuẩn bị hàng; thời gian vận chuyển lâu. Từ Hải Dương về Hải Phòng mà 04 ngày mới nhận được. Lần sau thì mua chỗ khác.",0
parkinseo0805,5,Giao hàng nhanh đóng gói sản phẩm cẩn thận. Giao đúng sản phẩm đã đặt.,1
holengan.080499,4,"Chất liệu:tốt
Đúng với mô tả:đúng
Màu sắc:vàng

Nhìn chung sản phẩm vô cùng khiến mọi người tiêu dùng đều hài lòng. Sản phẩm đáng trải nghiệm và phù hợp cho mọi lứa tuổi. Các bạn có thể mua và trải nghiệm để ủng hộ shop nha. Hãy cùng nhau mua và trải nghiệm sản phẩm nha.",1
afcsf0ichm,5,"Màu sắc:tím than
Chất liệu:vải
Đúng với mô tả:đúng

Hàng đúng với mô tả, đã mua nhiều lần tại các cửa hàng. Shop giao hàng hơi lâu, đóng gói sơ sài. May hàng ko sao ạ. Anh ship thân thiện. Mọi người nên mua nhé. Lần sau ủng hộ shop tiếp. Áp mã còn 360k",1
nguyen_huong2183,5,áo đẹp giao hàng nhanh ..ship nhiệt tình lần sau sẽ ủng hộ shop,1
thy20061008,5,"Đúng với mô tả:ddungs
Chất liệu:không biết
Màu sắc:tím than

áo chất lượng xứng đáng với giá tiền mình đặt sai màu nhắn tin cho shop hỗ trợ hoàn hàng đạt đơn mới rất nhiệt tình ( hình ảnh và video chỉ mang tính nhận xu )",1
hodiep.1812,5,"Màu sắc:đen
Đúng với mô tả:đúng mô tả

Giao hàng nhanh. Áo khá đẹp và ấm. Hàng yody luôn tốt",1
m*****r,5,"Màu sắc:xanh than
Đúng với mô tả:ok
Chất liệu:vải dù

Ko có hình nhưng hàng ok nhé, mn nên mua thử, bền hay k thì chưa biết, trc mắt thấy mỏng vừa, nhẹ, vải bên ngoài cũng mịn, đường may kỹ lưỡng, m69, 84kg, 3XL",1
minhlai.1,5,"Giao hàng nhanh đóng gói kĩ, mặc rất thoải mái nhưng khá bí hơi, giá hơi cao tí nhưnh chất lượng tốt",1
anhnguyet1651993,5,"Chất liệu:gió
Đúng với mô tả:đúng mô tả
Màu sắc:tím than

Áo đẹp, dày dặn, đã mua lần 2, giao hàng nhanh",1
hoannguyenduc953,5,"Sản phẩm nhìn qua thấy cũng OK, chưa đi mưa nên chưa biết có chống nước đc ko, nhưng đi ngoài gió ok",1
l242389,5,Áo dày dặn. Đúng chuẩn yody. Săn sale được giá 288k. Nên mua nha mng. Đáng tiền ạ,1
m*****2,5,"Giao hàng nhanh chóng, chất liệu ổn nha. Mặc vừa vặn xinh xắn lắm nha",1
hongphuong_27698,4,"shop giao hàng nhanh
size chuẩn áo đẹp
nhưng trừ 1 sao vì ko có túi áo trong như quảnh cáo",1
gdfcuv4_qv,3,"Màu sắc:Ok
Chất liệu:ok
Đúng với mô tả:ok

Hàng như quảng cáo giao hàng chậm....",1
mtphio,5,Mua bhieefu thấy ok chất ọi có gì mn mua ủng hộ shop nhé xin caen iwb,1
huongthi3004,5,"Màu sắc:mau naau

Mình mua nhầm size khá là rộng ..tuy nhiên shop hỗ trợ rất nhiệt tình cho đổi sz ở ngoài cửa hàng gần nhất mà tiếc là lên cửa hàng lại hết mẫu nên phải đổi trả online",1
vqfivehrev,5,"Màu sắc:đẹp
Đúng với mô tả:rất đúng với mô tả
Chất liệu:rất tốt

Áo mặc đẹp và rất hài lòng.",1
minhman6702,5,"Chất liệu:vải
Đúng với mô tả:Chuẩn
Màu sắc:Tím Than

Áo Yody đẹp chất lượng khỏi bàn, mặc êm và rất thoải mái",1
lethu158,5,"Shop giao hàng nhanh, đã mua rất nhiều lần của shop và sẽ tiếp tục ủng hộ shop. Shipper nhiệt tình thân thiện",1
m*****m,5,Căn sale mua được giá rẻ. Đóng gói hàng cẩn thận. Shipper thân thiện,1
2_v2m6a7bx,5,"Chất liệu:tốt
Đúng với mô tả:đúng
Màu sắc:xanh than

Áo đẹp đã mua vài lần mặc ấm lắm nha shop ơi kkk",1
p*****1,5,Size áo của nam nên mua về nữ mặc có hơi rộng chút xíu. Nhưng chất liệu thì vẫn tốt nên k cần phải lo.,1
hungcuc,5,"Chất liệu ok nhưng lỡ mua size hơi lớn nên bị rộng, giao hàng nhanh",1
buiphuong9x,5,Hàng của yody đẹp. Ấm dày dặn. Săn sale đc thì tốt. Mặc vừa nhaa,1
chugihhong,5,"Qưerttuiiopasdfjjklzxcvbnm123457800/:;(₫&@@.,,!!’n",-1
nguyentiendat191223456,5,"Chất liệu:Polyester
Màu sắc:Tím Than

Sản phẩm chất lương tốt, giao hàng nhanh đáng tin cậy.",1
songpham29,5,"[TB] Kính gửi Quý khách, để cập nhật các chương trình chăm sóc Khách hàng và khuyến mại của Viettel, hãy bấm “Follow” kênh TikTok Viettel Chăm sóc Khách hàng tại https://www.tiktok.com/@viettelcskh để nhận thông tin nhanh nhất. Trân trọng.",1
42fs4hk_l3,5,"M đặt size to ra cửa hàng đổi trả đc thuận tiện 
Rất hài lòng về sp",1
le_thi_sam.03,5,"Màu sắc:Dden
Đúng với mô tả:đúng rất đẹp
Chất liệu:xịn a

Sản phẩm
Tuyệt vời đẹp
Lắm ạ",1
s*****t,5,"Đúng với mô tả:đúng
Chất liệu:áo gió
Màu sắc:tím than

Chất liệu ổn, form ok, ủng hộ shop lần sau ạ",1
hoanglm93,5,"Áo yody đẹp lắm ạ mua được giá sale nên ưng, sẽ ủng hộ shop lần sau nữa ạ. Thanks shop nhiều nhiều",1
lexysun94,5,"Đóng gói cẩn thận, giao hàng nhanh, vì làm quà tặng chưa khui nên chưa biết thế nào",1
thaoly10061998,5,"Giao hàng nhanh ạ, hôm trước đặt hsau có luôn, m n cứ đặt về ko vừa mang ra cửa hàng đổi được luôn ạ,",1
lengkenglatui1209,5,"Màu sắc:xám

Vải đẹp đáng đồng tiền bát gạo, giao hàng nhanh, đóng gói cẩn thận",1
s*****p,5,"Màu sắc:đúng mô tả
Đúng với mô tả:chất gió đẹp
Chất liệu:cản gió, cản bủi

Mua đồ nhà yody nhiều rồi",1
hoangducsdbg,5,"Màu sắc:tim than
Đúng với mô tả:đúng
Chất liệu:polyeste

Giao hàng đủ nhanh
Hàng yody đẹp
Chất ok 
Mãi ủng hộ yody",1
c*****g,5,"Áo ok lắm ạ, mình mua về cho bố nhưng đặt nhầm màu tuy nhiên được hỗ trợ đổi trả rất nhanh",1
t*****0,5,"Áo đẹp, vừa vặn. Nhưng ở chỗ mình thì chất liệu áo hơi nóng tí 🥹hông sao vì áo vẫn đẹp. Shop đóng gói kỹ giao hàng nhanh",1
t*****s,5,"Shop giao hàng nhanh, đóng gói cẩn thận. Shipper nhiệt tình.",1
ktnkvv,5,"Đúng với mô tả:hài lòng
Chất liệu:vải
Màu sắc:đỏ

Dù đổi đi đổi lại nhưng shop rất nhiệt tình",1
k*****3,5,"Shop giao hàng nhanh, đóng gói cẩn thận, mua trên live được giá rẻ",1
k*****3,5,"Shop giao hàng nhanh, đóng gói cẩn thận , mua trên live giá rẻ ,",1
duynnn96,5,"Áo đẹp, giao hàng nhanh, đóng gói sản phẩm chắc chắn, màu ưng lắm ạ",1
m*****h,5,"Đúng với mô tả:ddungs
Chất liệu:tôt
Màu sắc:đen

Nhận đc hàng, đường may chắc chắn, săn đc sale giá tốt,  hài lòng với sp.",1
huehoatuan,4,"Đúng với mô tả:dung mo tar
Màu sắc:đen
Chất liệu:vải

Hình ảnh không liên quan tới sản phẩm, săn được giá rẻ. Vải áo dày dặn đẹp",1
diepqcao,5,Giao hàng nhanh chất lượng sản phẩm đạt. Sẽ ủng hộ shop lần sau ạ,1
vqfivehrev,5,"Màu sắc:dep
Chất liệu:rất tốt
Đúng với mô tả:rất đúng với mô ta

Tôi rất thích và ủng ý.chat liệu tốt",1
t*****7,5,"Mình mua tặng bố, màu ngoài khá đẹp, nhìn trẻ trung. Đã từng mua mấy áo khoác của yody rồi, tốt trong tầm giá.",1
thanhtay_106,5,"Màu sắc:đen

Giao đúng sản phẩm,shipper giao hàng thân thiện",1
wyyd09,5,"Đã mua nhiều sản phẩm của shop rồi, rất hài lòng về chất lượng và dịch vụ của yody 🥰",1
s*****4,5,"Shop gói hàng cẩn thận,chuẩn bị hàng nhanh,giao hàng nhanh,hàng chuẩn size",1
dungpanzi,5,"Đúng với mô tả:ddusng
Màu sắc:đỏ
Chất liệu:gió

áo đẹp, giá rẻ giá mà sale nữ thì tốt, mua nam sz m mặc vẫn hơi dài hới rộng",1
dodachung99,5,"Chất liệu:polieste
Màu sắc:L

Shop giao nhanh, màu và size shop giao chuẩn 
1m7 57kg size L vừa đẹp",1
huynh_xuan_dieu22,5,"Đúng với mô tả:đúng
Chất liệu:đẹp
Màu sắc:đẹp

oki chat lieu dep mau sac dung voi mo ta , chan gio on",1
tp9pyzkqj4,5,"Chất áo đẹp, form rộng hơn bản 3c plus cỡ 1 size
Hình ảnh chỉ mang tính chất nhận xu, sẽ ủng hộ tiếp",1
hatoan90,5,Sản phẩm tốt với giá này là OK rồi,1
d*****t,5,"Chất liệu:tốt
Đúng với mô tả:đúng
Màu sắc:đẹp

Áo đẹp dày lớp vải lót bên trong ấm sp  Yody sử dụng rong tầm giá ổn bền form mắc phù hợp vừa vặn shop giỏi trong việc khách trọn size(nên phát huy),có điều là shop chuẩn bị hàng hơi lâu,(chắc do sale quá nhiều). Có chút quánh giá vậy nha.VN mình còn nghèo nên mua ủng hộ ng VN,đừng chơi với bọn TQ.",1
